開催日,レース名,距離,地肌,クラス
1985/12/22,3歳未勝利,1200,ダ,未勝利
1985/12/22,3歳未勝利,1600,芝,未勝利
1985/12/22,3歳新馬,1200,ダ,新馬
1985/12/22,3歳新馬,1600,芝,新馬
1985/12/22,4歳以上未勝利,3200,障,未勝利
1985/12/22,4歳以上400万下,1800,ダ,400万
1985/12/22,4歳以上900万下,2000,芝,900万
1985/12/22,万両賞(400万下),1800,芝,400万
1985/12/22,南総特別(900万下),1800,ダ,900万
1985/12/22,有馬記念(OP),2500,芝,OP
1985/12/22,4歳以上1400万下,1800,ダ,1400万
1985/12/22,3歳未勝利,1200,ダ,未勝利
1985/12/22,3歳未勝利,1600,芝,未勝利
1985/12/22,3歳新馬,1400,芝,新馬
1985/12/22,3歳400万下,1200,ダ,400万
1985/12/22,4歳以上400万下,1800,ダ,400万
1985/12/22,4歳以上400万下,1700,ダ,400万
1985/12/22,4歳以上400万下,1700,ダ,400万
1985/12/22,4歳以上900万下,1700,ダ,900万
1985/12/22,シクラメン賞(OP),2000,芝,OP
1985/12/22,サンタクロースH(1400万下),2500,芝,1400万
1985/12/22,サンケイスポーツ杯阪(OP),2000,芝,OP
1985/12/22,4歳以上900万下,1600,芝,900万
1985/12/21,3歳未勝利,1200,ダ,未勝利
1985/12/21,3歳未勝利,2000,芝,未勝利
1985/12/21,3歳新馬,2000,芝,新馬
1985/12/21,3歳400万下,1600,芝,400万
1985/12/21,4歳以上400万下,1800,ダ,400万
1985/12/21,4歳以上400万下,1800,ダ,400万
1985/12/21,4歳以上400万下,1800,ダ,400万
1985/12/21,4歳以上900万下,2500,芝,900万
1985/12/21,ひいらぎ賞(OP),2000,芝,OP
1985/12/21,中山大障害(OP),4100,障,OP
1985/12/21,クリスマスS(OP),1600,芝,OP
1985/12/21,4歳以上900万下,1800,ダ,900万
1985/12/21,3歳未勝利,1200,ダ,未勝利
1985/12/21,3歳未勝利,2000,芝,未勝利
1985/12/21,3歳新馬,1200,ダ,新馬
1985/12/21,4歳以上400万下,1800,ダ,400万
1985/12/21,4歳以上未勝利,3000,障,未勝利
1985/12/21,3歳新馬,1600,芝,新馬
1985/12/21,4歳以上400万下,1800,ダ,400万
1985/12/21,4歳以上900万下,1200,ダ,900万
1985/12/21,千両賞(400万下),1600,芝,400万
1985/12/21,冬至特別(900万下),1800,ダ,900万
1985/12/21,セントウルS(OP),2200,芝,OP
1985/12/21,4歳以上900万下,2000,芝,900万
1985/12/15,3歳未勝利,1200,芝,未勝利
1985/12/15,3歳未勝利,1200,ダ,未勝利
1985/12/15,3歳新馬,1600,芝,新馬
1985/12/15,3歳400万下,1200,ダ,400万
1985/12/15,4歳以上400万下,1200,ダ,400万
1985/12/15,4歳以上400万下,1800,ダ,400万
1985/12/15,4歳以上400万下,1200,ダ,400万
1985/12/15,4歳以上900万下,1800,ダ,900万
1985/12/15,冬至特別(900万下),2000,芝,900万
1985/12/15,ターコイズS(OP),2000,芝,OP
1985/12/15,朝日杯3歳S(G1),1600,芝,G1
1985/12/15,4歳以上900万下,1600,芝,900万
1985/12/15,4歳以上勝入,1700,ダ,NoClass
1985/12/15,3歳未勝利,1600,ダ,未勝利
1985/12/15,3歳新馬,1200,芝,新馬
1985/12/15,4歳以上400万下,1700,ダ,400万
1985/12/15,4歳以上400万下,1000,ダ,400万
1985/12/15,4歳以上400万下,1700,ダ,400万
1985/12/15,4歳以上400万下,1000,ダ,400万
1985/12/15,4歳以上400万下,1700,ダ,400万
1985/12/15,中京3歳S(OP),1800,芝,OP
1985/12/15,尾張特別(900万下),2000,芝,900万
1985/12/15,CBC賞(OP),1200,芝,OP
1985/12/15,4歳以上400万下,1800,芝,400万
1985/12/15,3歳未勝利,1200,芝,未勝利
1985/12/15,3歳新馬,1200,ダ,新馬
1985/12/15,3歳新馬,1200,芝,新馬
1985/12/15,4歳以上400万下,2200,芝,400万
1985/12/15,4歳以上勝入400万円以下,3200,障,400万
1985/12/15,4歳以上400万下,1700,ダ,400万
1985/12/15,4歳以上400万下,2200,芝,400万
1985/12/15,4歳以上900万下,1800,ダ,900万
1985/12/15,千種川特別(900万下),2500,芝,900万
1985/12/15,ディセンバーハンデキ(1400万下),1800,ダ,1400万
1985/12/15,阪神3歳S(OP),1600,芝,OP
1985/12/15,4歳以上900万下,1400,芝,900万
1985/12/14,3歳未勝利,1200,ダ,未勝利
1985/12/14,3歳未勝利,1200,ダ,未勝利
1985/12/14,3歳未勝利,1800,芝,未勝利
1985/12/14,3歳未勝利,1600,芝,未勝利
1985/12/14,3歳新馬,1200,芝,新馬
1985/12/14,4歳以上未勝利,2700,障,未勝利
1985/12/14,4歳以上400万下,1800,ダ,400万
1985/12/14,4歳以上400万下,1800,ダ,400万
1985/12/14,北総特別(900万下),1800,芝,900万
1985/12/14,ディセンバーステーク(1400万下),2500,芝,1400万
1985/12/14,テレビ東京賞3歳牝馬(OP),1600,芝,OP
1985/12/14,4歳以上900万下,1800,ダ,900万
1985/12/14,3歳未勝利,1000,ダ,未勝利
1985/12/14,3歳未勝利,1200,芝,未勝利
1985/12/14,3歳新馬,1000,ダ,新馬
1985/12/14,3歳新馬,2000,芝,新馬
1985/12/14,4歳以上400万下,1700,ダ,400万
1985/12/14,4歳以上400万下,1700,ダ,400万
1985/12/14,4歳以上400万下,1700,ダ,400万
1985/12/14,4歳以上400万下,1800,芝,400万
1985/12/14,アラブ3歳S(OP),1700,ダ,OP
1985/12/14,揖斐川特別(400万下),2500,芝,400万
1985/12/14,クリスマスキャロルハ(900万下),1700,ダ,900万
1985/12/14,4歳以上400万下,1800,芝,400万
1985/12/14,3歳未勝利,1200,ダ,未勝利
1985/12/14,3歳未勝利,1200,ダ,未勝利
1985/12/14,3歳新馬,1400,芝,新馬
1985/12/14,4歳以上400万下,1800,ダ,400万
1985/12/14,4歳以上未勝利,3000,障,未勝利
1985/12/14,4歳以上400万下,1200,ダ,400万
1985/12/14,4歳以上400万下,1200,ダ,400万
1985/12/14,4歳以上900万下,1800,ダ,900万
1985/12/14,さざんか賞(400万下),1200,芝,400万
1985/12/14,三宮S(1400万下),2200,芝,1400万
1985/12/14,逆瀬川特別(900万下),2000,芝,900万
1985/12/14,4歳以上900万下,1200,ダ,900万
1985/12/08,3歳未勝利,1200,ダ,未勝利
1985/12/08,3歳未勝利,1200,芝,未勝利
1985/12/08,3歳新馬,1600,芝,新馬
1985/12/08,3歳新馬,1200,ダ,新馬
1985/12/08,4歳以上400万下,1800,ダ,400万
1985/12/08,4歳以上400万下,3200,障,400万
1985/12/08,4歳以上400万下,1800,ダ,400万
1985/12/08,4歳以上900万下,2200,芝,900万
1985/12/08,葉牡丹賞(400万下),2000,芝,400万
1985/12/08,師走特別(900万下),1200,ダ,900万
1985/12/08,ステイヤーズステーク(OP),3600,芝,OP
1985/12/08,4歳以上900万下,1800,ダ,900万
1985/12/08,3歳新馬,1400,芝,新馬
1985/12/08,3歳未勝利,1700,ダ,未勝利
1985/12/08,3歳未勝利,1400,芝,未勝利
1985/12/08,3歳未勝利,2000,芝,未勝利
1985/12/08,4歳以上400万下,1700,ダ,400万
1985/12/08,4歳以上400万下,1600,ダ,400万
1985/12/08,4歳以上400万下,1700,ダ,400万
1985/12/08,4歳以上400万下,1200,芝,400万
1985/12/08,恵那特別(400万下),1800,芝,400万
1985/12/08,伊吹山特別(900万下),1200,芝,900万
1985/12/08,ウインターS(OP),2200,ダ,OP
1985/12/08,4歳以上400万下,1200,芝,400万
1985/12/08,4歳以上400万下,1800,ダ,400万
1985/12/08,3歳未勝利,1200,ダ,未勝利
1985/12/08,3歳未勝利,1200,ダ,未勝利
1985/12/08,4歳以上未勝利,3000,障,未勝利
1985/12/08,3歳新馬,1400,芝,新馬
1985/12/08,4歳以上400万下,1700,ダ,400万
1985/12/08,4歳以上400万下,1600,芝,400万
1985/12/08,夙川特別(900万下),1800,ダ,900万
1985/12/08,六甲S(1400万下),1600,芝,1400万
1985/12/08,ラジオたんぱ杯3歳牝(OP),1600,芝,OP
1985/12/08,4歳以上900万下,2000,芝,900万
1985/12/07,3歳,1700,ダ,NoClass
1985/12/07,3歳未勝利,1200,ダ,未勝利
1985/12/07,3歳未勝利,2000,芝,未勝利
1985/12/07,3歳新馬,1200,芝,新馬
1985/12/07,4歳以上400万下,1200,ダ,400万
1985/12/07,4歳以上未勝利,2700,障,未勝利
1985/12/07,4歳以上400万下,1800,ダ,400万
1985/12/07,黒松賞(400万下),1600,芝,400万
1985/12/07,4歳以上400万下,1200,ダ,400万
1985/12/07,清澄特別(900万下),2000,芝,900万
1985/12/07,市川S(1400万下),1200,芝,1400万
1985/12/07,4歳以上900万下,1800,芝,900万
1985/12/07,3歳未勝利,1000,ダ,未勝利
1985/12/07,3歳300万下,1700,ダ,300万
1985/12/07,3歳未勝利,1000,ダ,未勝利
1985/12/07,3歳新馬,1200,芝,新馬
1985/12/07,4歳以上400万下,1700,ダ,400万
1985/12/07,4歳以上400万下,1000,ダ,400万
1985/12/07,4歳以上400万下,1700,ダ,400万
1985/12/07,4歳以上400万下,1000,ダ,400万
1985/12/07,樅の木賞(400万下),1200,芝,400万
1985/12/07,長篠特別(400万下),2000,芝,400万
1985/12/07,鳥羽特別(900万下),1800,芝,900万
1985/12/07,4歳以上400万下,1700,ダ,400万
1985/12/07,3歳未勝利,1200,ダ,未勝利
1985/12/07,3歳未勝利,1400,芝,未勝利
1985/12/07,3歳未勝利,1400,芝,未勝利
1985/12/07,3歳新馬,1200,ダ,新馬
1985/12/07,3歳新馬,1200,芝,新馬
1985/12/07,3歳400万下,1200,ダ,400万
1985/12/07,4歳以上400万下,1200,ダ,400万
1985/12/07,4歳以上400万下,1700,ダ,400万
1985/12/07,阪神障害S(OP),3200,障,OP
1985/12/07,仲冬特別(900万下),2200,芝,900万
1985/12/07,猪名川特別(900万下),1600,芝,900万
1985/12/07,4歳以上900万下,1700,ダ,900万
1985/12/01,3歳400万下,1200,ダ,400万
1985/12/01,3歳未勝利,1200,ダ,未勝利
1985/12/01,3歳新馬,1600,芝,新馬
1985/12/01,3歳新馬,1200,芝,新馬
1985/12/01,4歳以上,3200,障,NoClass
1985/12/01,4歳以上400万下,1800,ダ,400万
1985/12/01,4歳以上900万下,2000,芝,900万
1985/12/01,4歳以上900万下,2000,芝,900万
1985/12/01,美浦特別(900万下),2600,芝,900万
1985/12/01,ダービー卿チャレンジ(OP),1600,芝,OP
1985/12/01,4歳以上400万下,1800,ダ,400万
1985/12/01,3歳未勝利,1600,ダ,未勝利
1985/12/01,3歳未勝利,1600,ダ,未勝利
1985/12/01,3歳未勝利,1200,芝,未勝利
1985/12/01,3歳新馬,1200,芝,新馬
1985/12/01,4歳以上400万下,1700,ダ,400万
1985/12/01,4歳以上400万下,1000,ダ,400万
1985/12/01,4歳以上400万下,1700,ダ,400万
1985/12/01,4歳以上400万下,1000,ダ,400万
1985/12/01,高山特別(400万下),1800,芝,400万
1985/12/01,師走特別(900万下),2500,芝,900万
1985/12/01,愛知杯(OP),2000,芝,OP
1985/12/01,4歳以上400万下,1800,芝,400万
1985/12/01,3歳未勝利,1200,ダ,未勝利
1985/12/01,3歳未勝利,2000,芝,未勝利
1985/12/01,3歳新馬,1200,ダ,新馬
1985/12/01,3歳新馬,1600,芝,新馬
1985/12/01,4歳以上400万下,1800,ダ,400万
1985/12/01,4歳以上900万下,1800,ダ,900万
1985/12/01,4歳以上400万下,2000,芝,400万
1985/12/01,4歳以上900万下,1800,ダ,900万
1985/12/01,万両賞(400万下),1400,芝,400万
1985/12/01,北摂特別(900万下),2000,芝,900万
1985/12/01,阪神大賞典(OP),3000,芝,OP
1985/12/01,4歳以上900万下,1800,ダ,900万
1985/11/30,3歳未勝利,1200,ダ,未勝利
1985/11/30,3歳未勝利,1200,ダ,未勝利
1985/11/30,3歳未勝利,1800,芝,未勝利
1985/11/30,3歳新馬,1200,ダ,新馬
1985/11/30,3歳新馬,2000,芝,新馬
1985/11/30,4歳以上未勝利,2700,障,未勝利
1985/11/30,4歳以上400万下,1800,ダ,400万
1985/11/30,4歳以上400万下,1800,ダ,400万
1985/11/30,寒菊賞(400万下),1600,芝,400万
1985/11/30,仲冬特別(900万下),1800,ダ,900万
1985/11/30,中山競馬場スタンド増(1400万下),2000,芝,1400万
1985/11/30,4歳以上900万下,1600,芝,900万
1985/11/30,3歳,1000,ダ,NoClass
1985/11/30,3歳未勝利,1000,ダ,未勝利
1985/11/30,3歳新馬,1000,ダ,新馬
1985/11/30,3歳新馬,1400,芝,新馬
1985/11/30,4歳以上400万下,1700,ダ,400万
1985/11/30,4歳以上400万下,1700,ダ,400万
1985/11/30,4歳以上400万下,1700,ダ,400万
1985/11/30,4歳以上400万下,2000,芝,400万
1985/11/30,濃尾特別(400万下),1700,ダ,400万
1985/11/30,矢作川特別(900万下),1800,芝,900万
1985/11/30,アラブ大賞典(OP),2500,芝,OP
1985/11/30,4歳以上400万下,2000,芝,400万
1985/11/30,3歳未勝利,1200,ダ,未勝利
1985/11/30,3歳未勝利,1200,ダ,未勝利
1985/11/30,3歳新馬,1200,芝,新馬
1985/11/30,3歳新馬,1200,芝,新馬
1985/11/30,4歳以上未勝利,3000,障,未勝利
1985/11/30,3歳新馬,2000,芝,新馬
1985/11/30,4歳以上400万下,1700,ダ,400万
1985/11/30,4歳以上400万下,1200,ダ,400万
1985/11/30,エリカ賞(400万下),2000,芝,400万
1985/11/30,御影特別(1400万下),2000,芝,1400万
1985/11/30,高砂特別(900万下),1400,芝,900万
1985/11/30,4歳以上900万下,1800,ダ,900万
1985/11/24,3歳未勝利,1400,ダ,未勝利
1985/11/24,3歳未勝利,1200,ダ,未勝利
1985/11/24,3歳新馬,1400,ダ,新馬
1985/11/24,3歳新馬,1600,芝,新馬
1985/11/24,3歳400万下,1400,芝,400万
1985/11/24,4歳以上400万下,1600,ダ,400万
1985/11/24,芦ノ湖特別(400万下),1600,ダ,400万
1985/11/24,神代特別(900万下),1600,芝,900万
1985/11/24,4歳以上400万下,1600,ダ,400万
1985/11/24,ジャパンC(OP),2400,芝,OP
1985/11/24,4歳以上900万下,2100,ダ,900万
1985/11/24,4歳以上,1700,ダ,NoClass
1985/11/24,3歳未勝利,1400,芝,未勝利
1985/11/24,3歳新馬,1000,ダ,新馬
1985/11/24,3歳新馬,1800,芝,新馬
1985/11/24,4歳以上400万下,1700,ダ,400万
1985/11/24,4歳以上400万下,1600,ダ,400万
1985/11/24,4歳以上400万下,1700,ダ,400万
1985/11/24,カトレア賞(400万下),1800,芝,400万
1985/11/24,清洲特別(400万下),1200,芝,400万
1985/11/24,中京日経賞(900万下),2000,芝,900万
1985/11/24,4歳以上400万下,1800,芝,400万
1985/11/24,3歳未勝利,1200,ダ,未勝利
1985/11/24,3歳新馬,1200,ダ,新馬
1985/11/24,3歳新馬,1400,ダ,新馬
1985/11/24,3歳新馬,1200,ダ,新馬
1985/11/24,4歳以上未勝利,3000,障,未勝利
1985/11/24,4歳以上400万下,1700,ダ,400万
1985/11/24,4歳以上400万下,1800,ダ,400万
1985/11/24,4歳以上400万下,1400,ダ,400万
1985/11/24,京都3歳S(OP),1600,芝,OP
1985/11/24,山科特別(900万下),2400,芝,900万
1985/11/24,トパーズS(OP),2000,芝,OP
1985/11/24,4歳以上900万下,1200,ダ,900万
1985/11/23,3歳未勝利,1600,ダ,未勝利
1985/11/23,3歳未勝利,1400,ダ,未勝利
1985/11/23,3歳新馬,1200,ダ,新馬
1985/11/23,3歳新馬,1400,芝,新馬
1985/11/23,4歳以上400万下,1600,ダ,400万
1985/11/23,4歳以上未勝利,3100,障,未勝利
1985/11/23,4歳以上400万下,1600,ダ,400万
1985/11/23,4歳以上900万下,1700,ダ,900万
1985/11/23,白菊賞(400万下),1600,芝,400万
1985/11/23,霜月賞(1400万下),1600,ダ,1400万
1985/11/23,奥多摩特別(900万下),1800,芝,900万
1985/11/23,4歳以上400万下,1700,ダ,400万
1985/11/23,3歳未勝利,1000,ダ,未勝利
1985/11/23,3歳未勝利,1000,ダ,未勝利
1985/11/23,3歳未勝利,1800,芝,未勝利
1985/11/23,3歳新馬,1200,芝,新馬
1985/11/23,4歳以上400万下,1000,ダ,400万
1985/11/23,4歳以上400万下,1700,ダ,400万
1985/11/23,4歳以上400万下,1000,ダ,400万
1985/11/23,4歳以上400万下,1700,ダ,400万
1985/11/23,アラブ3歳特別(300万下),1700,ダ,300万
1985/11/23,犬山特別(400万下),2000,芝,400万
1985/11/23,豊明特別(900万下),1800,芝,900万
1985/11/23,4歳以上400万下,1700,ダ,400万
1985/11/23,3歳新馬,1400,ダ,新馬
1985/11/23,3歳未勝利,1400,ダ,未勝利
1985/11/23,3歳未勝利,1400,芝,未勝利
1985/11/23,4歳以上勝入400万円以下,3290,障,400万
1985/11/23,3歳新馬,1400,芝,新馬
1985/11/23,4歳以上400万下,1800,ダ,400万
1985/11/23,4歳以上400万下,2000,芝,400万
1985/11/23,3歳抽せん馬特別(400万下),1600,芝,400万
1985/11/23,岩倉特別(900万下),1400,ダ,900万
1985/11/23,高雄特別(1400万下),1600,芝,1400万
1985/11/23,4歳以上900万下,2000,芝,900万
1985/11/17,3歳未勝利,1000,芝,未勝利
1985/11/17,3歳新馬,1000,芝,新馬
1985/11/17,4歳未勝利,1700,ダ,未勝利
1985/11/17,4歳未勝利,1800,芝,未勝利
1985/11/17,4歳未勝利,1800,芝,未勝利
1985/11/17,4歳未勝利,1800,芝,未勝利
1985/11/17,4歳未勝利,1800,芝,未勝利
1985/11/17,4歳以上400万下,1800,芝,400万
1985/11/17,福島3歳S(OP),1000,芝,OP
1985/11/17,会津特別(400万下),1800,芝,400万
1985/11/17,福島記念(OP),2000,芝,OP
1985/11/17,4歳以上400万下,1700,芝,400万
1985/11/17,3歳新馬,1600,芝,新馬
1985/11/17,3歳新馬,1400,芝,新馬
1985/11/17,3歳未勝利,1600,芝,未勝利
1985/11/17,4歳以上400万下,1600,ダ,400万
1985/11/17,4歳以上400万下,2000,芝,400万
1985/11/17,4歳以上勝入400万円以下,3300,障,400万
1985/11/17,4歳以上400万下,2000,芝,400万
1985/11/17,府中3歳S(OP),1800,芝,OP
1985/11/17,4歳以上900万下,1400,ダ,900万
1985/11/17,南武特別(900万下),1600,ダ,900万
1985/11/17,アルゼンチン共和国杯(OP),2500,芝,OP
1985/11/17,4歳以上900万下,1800,芝,900万
1985/11/17,3歳未勝利,1200,ダ,未勝利
1985/11/17,3歳未勝利,1600,芝,未勝利
1985/11/17,3歳新馬,1200,ダ,新馬
1985/11/17,4歳以上400万下,1400,ダ,400万
1985/11/17,4歳以上未勝利,3000,障,未勝利
1985/11/17,4歳以上400万下,1400,ダ,400万
1985/11/17,4歳以上400万下,2400,芝,400万
1985/11/17,4歳以上900万下,1600,芝,900万
1985/11/17,かえで賞(400万下),1400,芝,400万
1985/11/17,比良特別(900万下),2000,芝,900万
1985/11/17,マイルチャンピオンシ(OP),1600,芝,OP
1985/11/17,4歳以上900万下,1800,ダ,900万
1985/11/16,4歳未勝利,1000,ダ,未勝利
1985/11/16,3歳未勝利,1000,芝,未勝利
1985/11/16,4歳未勝利,1000,芝,未勝利
1985/11/16,4歳未勝利,1800,芝,未勝利
1985/11/16,4歳未勝利,1800,芝,未勝利
1985/11/16,4歳未勝利,1800,芝,未勝利
1985/11/16,4歳未勝利,1800,芝,未勝利
1985/11/16,4歳以上400万下,1700,ダ,400万
1985/11/16,福島アラブ3歳ステー(OP),1700,芝,OP
1985/11/16,蔵王特別(400万下),2000,芝,400万
1985/11/16,みちのくS(900万下),2600,芝,900万
1985/11/16,4歳以上400万下,1800,芝,400万
1985/11/16,3歳未勝利,1200,ダ,未勝利
1985/11/16,3歳未勝利,1400,芝,未勝利
1985/11/16,3歳新馬,1800,芝,新馬
1985/11/16,4歳以上400万下,1700,ダ,400万
1985/11/16,4歳以上400万下,1400,ダ,400万
1985/11/16,4歳以上未勝利,3100,障,未勝利
1985/11/16,4歳以上400万下,1600,ダ,400万
1985/11/16,4歳以上400万下,1400,ダ,400万
1985/11/16,3歳抽せん馬特別(400万下),1600,芝,400万
1985/11/16,初冬特別(900万下),2400,芝,900万
1985/11/16,ユートピアS(1400万下),1600,芝,1400万
1985/11/16,4歳以上900万下,2000,芝,900万
1985/11/16,3歳勝入,1700,ダ,NoClass
1985/11/16,3歳未勝利,1400,ダ,未勝利
1985/11/16,3歳未勝利,1400,芝,未勝利
1985/11/16,3歳新馬,1200,芝,新馬
1985/11/16,4歳以上,3290,障,NoClass
1985/11/16,3歳400万下,1200,芝,400万
1985/11/16,4歳以上400万下,1700,ダ,400万
1985/11/16,4歳以上900万下,1700,ダ,900万
1985/11/16,逢坂山特別(400万下),1200,芝,400万
1985/11/16,花園特別(900万下),1400,芝,900万
1985/11/16,清滝特別(1400万下),2200,芝,1400万
1985/11/16,4歳以上900万下,1700,ダ,900万
1985/11/10,3歳300万下,1000,芝,300万
1985/11/10,3歳未勝利,1000,芝,未勝利
1985/11/10,4歳未勝利,1000,ダ,未勝利
1985/11/10,4歳未勝利,1000,ダ,未勝利
1985/11/10,4歳未勝利,1800,芝,未勝利
1985/11/10,4歳未勝利,1800,芝,未勝利
1985/11/10,4歳未勝利,1800,芝,未勝利
1985/11/10,4歳以上400万下,1700,ダ,400万
1985/11/10,アラブ王冠(OP),1800,芝,OP
1985/11/10,渡利特別(400万下),2000,芝,400万
1985/11/10,ラジオ福島賞(900万下),1800,芝,900万
1985/11/10,4歳以上400万下,1700,芝,400万
1985/11/10,3歳未勝利,1600,芝,未勝利
1985/11/10,3歳新馬,1600,芝,新馬
1985/11/10,3歳新馬,1400,芝,新馬
1985/11/10,3歳未勝利,1400,ダ,未勝利
1985/11/10,4歳以上400万下,1700,ダ,400万
1985/11/10,4歳以上400万下,1400,ダ,400万
1985/11/10,富士S(OP),1800,芝,OP
1985/11/10,4歳以上400万下,1400,ダ,400万
1985/11/10,4歳以上900万下,2000,芝,900万
1985/11/10,相模湖特別(400万下),2300,芝,400万
1985/11/10,鷹巣山特別(900万下),1400,芝,900万
1985/11/10,4歳以上900万下,1600,ダ,900万
1985/11/10,3歳未勝利,1400,ダ,未勝利
1985/11/10,3歳未勝利,1200,ダ,未勝利
1985/11/10,3歳未勝利,1600,芝,未勝利
1985/11/10,3歳新馬,1200,ダ,新馬
1985/11/10,3歳新馬,1400,芝,新馬
1985/11/10,4歳以上400万下,1800,ダ,400万
1985/11/10,4歳以上900万下,1400,芝,900万
1985/11/10,御陵特別(400万下),2000,芝,400万
1985/11/10,天王山特別(900万下),1800,ダ,900万
1985/11/10,菊花賞(OP),3000,芝,OP
1985/11/10,4歳以上400万下,1800,ダ,400万
1985/11/09,3歳未勝利,1000,芝,未勝利
1985/11/09,3歳未勝利,1700,芝,未勝利
1985/11/09,3歳新馬,1000,芝,新馬
1985/11/09,4歳未勝利,1000,芝,未勝利
1985/11/09,4歳未勝利,1700,ダ,未勝利
1985/11/09,4歳未勝利,1000,芝,未勝利
1985/11/09,4歳未勝利,1800,芝,未勝利
1985/11/09,4歳未勝利,1800,芝,未勝利
1985/11/09,原町特別(400万下),2600,芝,400万
1985/11/09,秋元湖特別(400万下),1000,芝,400万
1985/11/09,4歳以上400万下,1800,芝,400万
